#Organism Name,Organism Groups,Strain,BioSample,BioProject,Size(Mb),GC%,Type,Replicons,CDS,Release Date
"Canis lupus familiaris","Eukaryota;Animals;Mammals","Zoey","SAMN04851098","PRJNA643631",0.016756,39.6873,"mitochondrion","MT:CM016608.1",0,"2019-05-30T00:00:00Z"
"Canis lupus familiaris","Eukaryota;Animals;Mammals","Mischka","SAMN13230619","PRJNA643630",0.016728,39.664,"mitochondrion","MT:CM022001.1",0,"2020-03-10T00:00:00Z"
"Canis lupus familiaris","Eukaryota;Animals;Mammals","Nala","SAMN12574852","PRJNA560310",0.01672,39.6411,"mitochondrion","MT:CM020940.1",0,"2020-02-05T00:00:00Z"
"Canis lupus familiaris","Eukaryota;Animals;Mammals","SID07034","SAMN14478636","PRJNA681562",0.016729,39.6437,"mitochondrion","MT:CM025140.1",0,"2020-09-03T00:00:00Z"
"Canis lupus familiaris","Eukaryota;Animals;Mammals","Tasha","","PRJNA12384",0.016727,39.6545,"mitochondrion","MT:NC_002008.4/CM023446.1",13,"1999-08-24T00:00:00Z"
"Canis lupus familiaris","Eukaryota;Animals;Mammals","","SAMN14279123","PRJNA610232",0.016656,39.5353,"mitochondrion","MT:CP050575.1",0,"2020-04-06T00:00:00Z"
"Cantharis rufa","Eukaryota;Animals;Insects","","SAMEA7520947","PRJEB57708",0.017342,22.1485,"mitochondrion","MT:OX376310.1",0,"2022-11-19T00:00:00Z"
"Cantharis rustica","Eukaryota;Animals;Insects","","","PRJEB46423",0.01916,20.2557,"mitochondrion","MT:OU426884.1",0,"2021-07-21T00:00:00Z"
"Capra hircus","Eukaryota;Animals;Mammals","","","PRJNA340281",0.016643,39.1276,"mitochondrion","MT:NC_005044.2/",13,"2003-07-26T00:00:00Z"
"Caradrina clavipalpis","Eukaryota;Animals;Insects","","SAMEA8603187","PRJEB51393",0.015598,18.637,"mitochondrion","MT:OW052118.1",0,"2022-03-06T00:00:00Z"
"Caradrina kadenii","Eukaryota;Animals;Insects","","SAMEA8534280","PRJEB57907",0.015441,18.2566,"mitochondrion","MT:OX381703.1",0,"2022-11-30T00:00:00Z"
"Carassius auratus","Eukaryota;Animals;Fishes","Wakin","","PRJNA487739",0.016578,42.5624,"mitochondrion","MT:NC_002079.1/CM010491.1",13,"1999-08-24T00:00:00Z"
"Carassius auratus U3B.INRA","Eukaryota;Animals;Fishes","U3B.INRA","SAMN13497183","PRJNA592334",0.01658,42.2618,"mitochondrion","MT:CM023252.1",0,"2020-06-09T00:00:00Z"
"Carassius gibelio","Eukaryota;Animals;Fishes","Cgi1373","","PRJNA906093",0.016581,42.2472,"mitochondrion","NC_014177.1/",13,"2010-05-27T00:00:00Z"
"Carcharodon carcharias","Eukaryota;Animals;Fishes","sCarCar2","","PRJNA725502",0.016744,40.7549,"mitochondrion","MT:NC_022415.1/CM030070.1",13,"2013-09-24T00:00:00Z"
"Carcina quercana","Eukaryota;Animals;Insects","","","PRJEB45321",0.015318,20.5379,"mitochondrion","MT:OU342456.1",0,"2021-07-06T00:00:00Z"
"Caretta caretta","Eukaryota;Animals;Reptiles","SJ_126:Eziel1","","PRJNA853764",0.016737,38.7106,"mitochondrion","MT:NC_016923.1/",13,"2012-02-20T00:00:00Z"
"Cariama cristata","Eukaryota;Animals;Birds","bCarCri1","SAMN12614807","PRJNA561892",0.021618,43.5239,"mitochondrion","MT:CM020379.1",0,"2019-12-31T00:00:00Z"
"Carlito syrichta","Eukaryota;Animals;Mammals","Samal-C Ts95f","","PRJNA236776",0.017004,39.1378,"mitochondrion","MT:NC_012774.1/",13,"2009-06-04T00:00:00Z"
"Carpatolechia fugitivella","Eukaryota;Animals;Insects","","SAMEA7746638","PRJEB61900",0.015255,19.3773,"mitochondrion","MT:OX579675.1",0,"2023-05-07T00:00:00Z"
"Carterocephalus palaemon","Eukaryota;Animals;Insects","","SAMEA9700885","PRJEB53508",0.01578,19.7085,"mitochondrion","MT:OX155668.1",0,"2022-07-07T00:00:00Z"
"Catharus ustulatus","Eukaryota;Animals;Birds","bCatUst1","SAMN12618602","PRJNA613294",0.018726,47.2018,"mitochondrion","MT:CM020378.1",0,"2019-12-31T00:00:00Z"
"Catocala fraxini","Eukaryota;Animals;Insects","","SAMEA8603175","PRJEB50839",0.015627,19.1655,"mitochondrion","MT:OV884055.1",0,"2022-02-12T00:00:00Z"
"Cavia porcellus","Eukaryota;Animals;Mammals","inbred line 2N","","PRJNA73553",0.016801,39.3131,"mitochondrion","MT:NC_000884.1/",13,"1999-08-25T00:00:00Z"
"Cecropterus lyciades","Eukaryota;Animals;Insects","","SAMN05958461","PRJNA351921",0.015612,18.1015,"mitochondrion","MT:CM009487.1",0,"2018-02-20T00:00:00Z"
"Celastrina argiolus","Eukaryota;Animals;Insects","","SAMEA7523268","PRJEB41907",0.015337,17.9892,"mitochondrion","MT:LR994603.1",0,"2021-02-01T00:00:00Z"
"Centrocercus minimus","Eukaryota;Animals;Birds","UT7","SAMN11266852","PRJNA529426",0.016641,43.495,"mitochondrion","MT:CM016737.1",0,"2019-06-14T00:00:00Z"
"Cephonodes hylas","Eukaryota;Animals;Insects","Chylas_Sample_A1","SAMD00409498","PRJDB12404",0.015443,19.1802,"mitochondrion","MT:AP025453.1",0,"2023-05-27T00:00:00Z"
"Cephus cinctus","Eukaryota;Animals;Insects","","","PRJNA297591",0.019339,18.0464,"mitochondrion","MT:NC_012688.1/",13,"2009-05-14T00:00:00Z"
"Cerastoderma edule","Eukaryota;Animals;Other Animals","","SAMEA112283935","PRJEB58149",0.014943,41.6717,"mitochondrion","MT:OX401423.1",0,"2023-01-04T00:00:00Z"
"Ceratitis capitata","Eukaryota;Animals;Insects","","","PRJNA201381",0.01598,22.5156,"mitochondrion","MT:NC_000857.1/",13,"1999-08-24T00:00:00Z"
"Ceratotherium simum cottoni","Eukaryota;Animals;Mammals","KB9947","SAMN19546241","PRJNA734732",0.016715,40.8615,"mitochondrion","MT:CM038193.1",0,"2022-01-12T00:00:00Z"
"Ceratotherium simum simum","Eukaryota;Animals;Mammals","SDZICR_KB13650","","PRJNA191537",0.016832,40.8508,"mitochondrion","MT:NC_001808.1/",13,"1999-08-24T00:00:00Z"
"Ceratotherium simum simum","Eukaryota;Animals;Mammals","SL21","","PRJNA786211",0.016716,40.883,"mitochondrion","MT:CM043851.1",0,"2022-06-29T00:00:00Z"
"Cerceris rybyensis","Eukaryota;Animals;Insects","","SAMEA7701329","PRJEB45455",0.016443,16.2926,"mitochondrion","MT:OU342803.1",0,"2021-07-06T00:00:00Z"
"Cercospora sp. J1 LZ-2022","Eukaryota;Fungi;Ascomycetes","J1 LZ-2022","SAMN26879700","PRJNA818800",0.027342,27.4706,"mitochondrion","MT:CP095198.1",0,"2022-04-13T00:00:00Z"
"Cervus canadensis","Eukaryota;Animals;Mammals","Bull #8, Minnesota","SAMN15814149","PRJNA758978",0.016429,37.7321,"mitochondrion","MT:CM033226.1",0,"2021-07-26T00:00:00Z"
"Cervus elaphus","Eukaryota;Animals;Mammals","","SAMEA7523520","PRJNA764704",0.016353,37.7912,"mitochondrion","MT:OU343111.1",0,"2021-07-06T00:00:00Z"
"Cetonia aurata","Eukaryota;Animals;Insects","","SAMEA11025137","PRJEB59502",0.020849,25.4928,"mitochondrion","MT:OX421893.1",0,"2023-02-04T00:00:00Z"
"Chalcis sispes","Eukaryota;Animals;Insects","","SAMEA11025062","PRJEB61588",0.015899,13.3405,"mitochondrion","MT:OX465100.1",0,"2023-04-24T00:00:00Z"
"Chalcosyrphus nemorum","Eukaryota;Animals;Insects","","SAMEA110451636","PRJEB60763",0.016746,18.9359,"mitochondrion","MT:OX454337.1",0,"2023-03-20T00:00:00Z"
"Chanos chanos","Eukaryota;Animals;Fishes","","","PRJNA564626",0.016231,47.1752,"mitochondrion","MT:NC_004693.1/",13,"2003-04-07T00:00:00Z"
"Charanyca ferruginea","Eukaryota;Animals;Insects","","SAMEA7631559","PRJEB57640",0.015361,18.5209,"mitochondrion","MT:OX376086.1",0,"2022-11-18T00:00:00Z"
"Cheilinus undulatus","Eukaryota;Animals;Fishes","","","PRJNA731939",0.016613,47.7217,"mitochondrion","MT:NC_013842.1/",13,"2010-02-16T00:00:00Z"
"Cheilosia impressa","Eukaryota;Animals;Insects","","SAMEA7746449","PRJEB58971",0.016868,19.2732,"mitochondrion","MT:OX411886.1",0,"2023-01-16T00:00:00Z"
"Cheilosia pagana","Eukaryota;Animals;Insects","","SAMEA7746768","PRJEB52065",0.016759,18.6348,"mitochondrion","MT:OW386172.1",0,"2022-04-05T00:00:00Z"
"Cheilosia soror","Eukaryota;Animals;Insects","","SAMEA7520031","PRJEB58803",0.016088,19.0639,"mitochondrion","MT:OX403639.1",0,"2023-01-08T00:00:00Z"
"Cheilosia urbana","Eukaryota;Animals;Insects","","SAMEA10166768","PRJEB55556",0.017079,18.2622,"mitochondrion","MT:OX297858.1",0,"2022-08-25T00:00:00Z"
"Cheilosia variabilis","Eukaryota;Animals;Insects","","SAMEA110451622","PRJEB61902",0.016769,18.7906,"mitochondrion","MT:OX579683.1",0,"2023-05-07T00:00:00Z"
"Cheilosia vernalis","Eukaryota;Animals;Insects","","SAMEA10157806","PRJEB59453",0.020302,16.6388,"mitochondrion","MT:OX421364.1",0,"2023-02-03T00:00:00Z"
"Cheilosia vulpina","Eukaryota;Animals;Insects","","SAMEA7746587","PRJEB47738",0.017565,18.0985,"mitochondrion","MT:OU744282.1",0,"2021-09-30T00:00:00Z"
"Chelmon rostratus","Eukaryota;Animals;Fishes","fCheRos1","","PRJNA734320",0.016538,43.0161,"mitochondrion","MT:NC_025953.1/CM030678.1",13,"2014-12-16T00:00:00Z"
"Chelonia mydas","Eukaryota;Animals;Reptiles","rCheMyd1","","PRJNA675851",0.016497,39.4496,"mitochondrion","MT:NC_000886.1/",13,"1999-08-25T00:00:00Z"
"Cherax quadricarinatus","Eukaryota;Animals;Other Animals","HC-2022","","PRJNA923327",0.015869,34.5768,"mitochondrion","NC_022937.1/",13,"2013-11-27T00:00:00Z"
"Chesias legatella","Eukaryota;Animals;Insects","","","PRJEB57609",0.020114,17.9775,"mitochondrion","MT:OX375793.1",0,"2022-11-16T00:00:00Z"
"Chiloscyllium plagiosum","Eukaryota;Animals;Fishes","BGI_BamShark_2017","","PRJNA762070",0.016726,37.4447,"mitochondrion","MT:NC_012570.1/",13,"2009-04-20T00:00:00Z"
"Chinchilla lanigera","Eukaryota;Animals;Mammals","Chin_1","","PRJNA210822",0.01658,40.8806,"mitochondrion","MT:NC_021386.1/",13,"2013-06-10T00:00:00Z"
"Chionomys nivalis","Eukaryota;Animals;Mammals","","SAMEA13217622","PRJNA986173",0.016292,39.7127,"mitochondrion","MT:OX465476.1",0,"2023-04-24T00:00:00Z"
"Chloris sinica","Eukaryota;Animals;Birds","","","PRJNA436419",0.016812,44.5039,"mitochondrion","MH047558.1",13,"2019-01-27T00:00:00Z"
"Chloroclysta siterata","Eukaryota;Animals;Insects","","SAMEA8603199","PRJEB51275",0.016747,18.6839,"mitochondrion","MT:OW028608.1",0,"2022-03-03T00:00:00Z"
"Choloepus didactylus","Eukaryota;Animals;Mammals","mChoDid1","","PRJNA678727",0.016543,43.263,"mitochondrion","MT:NC_006924.1/CM026720.1",13,"2005-04-04T00:00:00Z"
"Chondrosia reniformis","Eukaryota;Animals;Other Animals","","SAMEA9362004","PRJEB56892",0.017451,38.8516,"mitochondrion","MT:OX359203.1",0,"2022-10-26T00:00:00Z"
"Chrysochloris asiatica","Eukaryota;Animals;Mammals","","","PRJNA232768",0.016652,36.5602,"mitochondrion","MT:NC_004920.1/",13,"2003-07-02T00:00:00Z"
"Chrysoperla carnea","Eukaryota;Animals;Insects","","SAMEA7520372","PRJNA774319",0.016169,21.0959,"mitochondrion","MT:FR997760.1",0,"2021-04-07T00:00:00Z"
"Chrysoporthe puriensis","Eukaryota;Fungi;Ascomycetes","CMW54409","SAMN16712071","PRJNA675712",0.123856,30.6396,"mitochondrion","MT:CP064901.1",0,"2020-11-24T00:00:00Z"
"Chrysoteuchia culmella","Eukaryota;Animals;Insects","","SAMEA7701502","PRJEB45323",0.015359,18.8359,"mitochondrion","MT:OU342672.1",0,"2021-07-06T00:00:00Z"
"Chrysotoxum bicinctum","Eukaryota;Animals;Insects","","SAMEA7520032","PRJEB46425",0.019366,17.5101,"mitochondrion","MT:OU426992.1",0,"2021-07-21T00:00:00Z"
"Chymomyza fuscimana","Eukaryota;Animals;Insects","","SAMEA12110601","PRJEB61578",0.016469,20.0255,"mitochondrion","MT:OX465093.1",0,"2023-04-24T00:00:00Z"
"Ciboria shiraiana LR-318","Eukaryota;Fungi;Ascomycetes","LR-318","SAMN12340802","PRJNA556106",0.156608,30.8752,"mitochondrion","MT:CM017871.1",0,"2019-08-29T00:00:00Z"
"Ciconia maguari","Eukaryota;Animals;Birds","bCicMag1","SAMN18353822","PRJNA715733",0.021477,45.0016,"mitochondrion","MT:CM030224.1",0,"2021-03-30T00:00:00Z"
"Cimex lectularius Har-73","Eukaryota;Animals;Insects","Harlan","","PRJNA298750",0.015217,28.3302,"mitochondrion","MT:NC_030043.1/",13,"2016-05-04T00:00:00Z"
"Ciona intestinalis","Eukaryota;Animals;Other Animals","","","PRJNA187185",0.014591,23.4528,"mitochondrion","MT:NC_017929.1/",13,"2007-08-29T00:00:00Z"
"Cistogaster globosa","Eukaryota;Animals;Insects","","SAMEA7746478","PRJEB52244",0.016968,20.7921,"mitochondrion","MT:OW569410.1",0,"2022-04-30T00:00:00Z"
"Cladonia squamosa","Eukaryota;Fungi;Ascomycetes","","SAMEA8597056","PRJEB58325",0.050901,29.0132,"mitochondrion","MT:OX392398.1",0,"2022-12-18T00:00:00Z"
"Cladophialophora carrionii KSF","Eukaryota;Fungi;Ascomycetes","KSF","SAMN03782125","PRJNA287439",0.026795,25.4973,"mitochondrion","MT:CM004524.1",16,"2016-08-09T00:00:00Z"
"Clarias gariepinus","Eukaryota;Animals;Fishes","MV-2021","","PRJNA930899",0.016508,42.7914,"mitochondrion","NC_027661.1/",13,"2015-07-28T00:00:00Z"
"Clavelina lepadiformis","Eukaryota;Animals;Other Animals","","","PRJEB58329",0.014478,23.9052,"mitochondrion","MT:OX392448.1",0,"2022-12-18T00:00:00Z"
"Clavispora lusitaniae FDAARGOS_655","Eukaryota;Fungi;Ascomycetes","FDAARGOS_655","SAMN11056370","PRJNA231221",0.024186,26.5898,"mitochondrion","MT:CM025806.1",0,"2020-09-21T00:00:00Z"
"Clistopyga incitator","Eukaryota;Animals;Insects","","SAMEA110044016","PRJEB57962",0.024989,14.4424,"mitochondrion","MT:OX382192.1",0,"2022-12-01T00:00:00Z"
"Clostera curtula","Eukaryota;Animals;Insects","","SAMEA7520526","PRJEB43986",0.015369,18.8887,"mitochondrion","MT:FR997824.2",0,"2021-04-07T00:00:00Z"
"Clupea harengus","Eukaryota;Animals;Fishes","","","PRJNA587748",0.016701,47.3804,"mitochondrion","MT:NC_009577.1/",13,"2007-06-19T00:00:00Z"
"Clusia tigrina","Eukaryota;Animals;Insects","","SAMEA7701567","PRJEB48877",0.017678,21.1336,"mitochondrion","MT:OV050035.2",0,"2021-11-25T00:00:00Z"
"Coccidioides posadasii str. Silveira","Eukaryota;Fungi;Ascomycetes","Silveira","SAMN00004989","PRJNA494320",0.074407,25.132,"mitochondrion","MT:CP075680.2",25,"2021-07-20T00:00:00Z"
"Coccinella septempunctata","Eukaryota;Animals;Insects","","SAMEA7520205","PRJNA773503",0.019413,23.6903,"mitochondrion","MT:OU015583.1",0,"2021-05-10T00:00:00Z"
"Coelioxys conoideus","Eukaryota;Animals;Insects","","","PRJEB58327",0.020774,12.0246,"mitochondrion","MT:OX392461.1",0,"2022-12-18T00:00:00Z"
"Coelopa pilipes","Eukaryota;Animals;Insects","","SAMEA12505748","PRJEB57757",0.01686,29.0036,"mitochondrion","MT:OX376703.1",0,"2022-11-24T00:00:00Z"
"Coleophora flavipennella","Eukaryota;Animals;Insects","","SAMEA10978959","PRJEB57304",0.015766,18.0134,"mitochondrion","MT:OX369310.1",0,"2022-11-07T00:00:00Z"
"Colias croceus","Eukaryota;Animals;Insects","","SAMEA7523360","PRJNA792511",0.015183,18.6722,"mitochondrion","MT:HG991990.1",0,"2021-02-14T00:00:00Z"
"Colinus virginianus","Eukaryota;Animals;Birds","B-91918","SAMN09044008","PRJNA454855",0.01678,45.2145,"mitochondrion","MT:CM018327.2",0,"2019-10-07T00:00:00Z"
"Colletotrichum aenigma JS-0419","Eukaryota;Fungi;Ascomycetes","JS-0419","SAMN23524325","PRJNA785002",0.123962,33.4925,"mitochondrion","MT:CM039671.1",0,"2022-03-07T00:00:00Z"
"Colletotrichum fioriniae","Eukaryota;Fungi;Ascomycetes","ACFK16","","PRJNA926500",0.03002,30.0433,"mitochondrion","NC_030052.1/CM048777.1",15,"2016-05-04T00:00:00Z"
"Colletotrichum fructicola Nara gc5","Eukaryota;Fungi;Ascomycetes","Nara gc5","SAMN02981487","PRJNA225509",0.055177,34.0033,"mitochondrion","MT:CM022975.1",0,"2020-05-12T00:00:00Z"
"Colletotrichum gigasporum","Eukaryota;Fungi;Ascomycetes","JS-0367","SAMN19929846","PRJNA742180",0.058879,31.9707,"mitochondrion","MT:CP077946.1",0,"2022-08-08T00:00:00Z"
"Colletotrichum gloeosporioides","Eukaryota;Fungi;Ascomycetes","JS-0417","","PRJNA784997",0.059695,34.1251,"mitochondrion","MT:CM054918.1",0,"2023-03-14T00:00:00Z"
"Colletotrichum graminicola","Eukaryota;Fungi;Ascomycetes","M1.001","","PRJNA900520",0.067326,29.5889,"mitochondrion","MT:CP117796.1",21,"2023-03-16T00:00:00Z"
"Colletotrichum graminicola M1.001","Eukaryota;Fungi;Ascomycetes","M1.001","SAMN02953757","PRJNA225514",0.039649,29.8923,"mitochondrion","MT:NW_007361658.1/CM001021.1",16,"2015-06-02T00:00:00Z"
"Colletotrichum lupini CBS 119142","Eukaryota;Fungi;Ascomycetes","IMI 504893","","PRJNA858127",0.036554,29.9064,"mitochondrion","MT:NC_029213.1/CP019482.1",15,"2016-02-12T00:00:00Z"
"Colletotrichum nymphaeae","Eukaryota;Fungi;Ascomycetes","JS-0361","","PRJNA784994",0.030928,30.5354,"mitochondrion","MT:CM054917.1",0,"2023-03-14T00:00:00Z"
"Columba livia","Eukaryota;Animals;Birds","","","PRJNA217047",0.017229,45.8761,"mitochondrion","MT:NC_013978.1/",13,"2010-03-26T00:00:00Z"
"Condylostylus longicornis","Eukaryota;Animals;Insects","FDR11","SAMN33214356","PRJNA956108",0.016606,26.5266,"mitochondrion","MT:CM055815.1",0,"2023-04-06T00:00:00Z"
"Congeria kusceri","Eukaryota;Animals;Other Animals","CKW1","","PRJNA897745",0.018137,31.4109,"mitochondrion","MT:CM051041.1",0,"2023-01-13T00:00:00Z"
"Conistra vaccinii","Eukaryota;Animals;Insects","","SAMEA9359439","PRJEB58875",0.015442,19.5959,"mitochondrion","MT:OX411346.1",0,"2023-01-14T00:00:00Z"
"Conomelus anceps","Eukaryota;Animals;Insects","","SAMEA12997853","PRJEB59110",0.021975,20.6189,"mitochondrion","MT:OX418228.1",0,"2023-01-29T00:00:00Z"
"Conops quadrifasciatus","Eukaryota;Animals;Insects","","SAMEA8603151","PRJEB60888",0.018074,24.6265,"mitochondrion","MT:OX457084.1",0,"2023-03-25T00:00:00Z"
"Conus consors","Eukaryota;Animals;Other Animals","","","PRJNA238079",0.016112,32.8823,"mitochondrion","NC_023460.1/KF887950.1",13,"2014-02-12T00:00:00Z"
"Coregonus clupeaformis","Eukaryota;Animals;Fishes","EN20210322","SAMN18351024","PRJNA733474",0.016731,47.5883,"mitochondrion","MT:CM031715.1",0,"2021-05-25T00:00:00Z"
"Coregonus clupeaformis","Eukaryota;Animals;Fishes","EN_2021a","SAMN21920801","PRJNA780548",0.016736,47.598,"mitochondrion","MT:CM036501.1",0,"2021-11-04T00:00:00Z"
"Coremacera marginata","Eukaryota;Animals;Insects","","SAMEA7521524","PRJEB47370",0.018118,34.5899,"mitochondrion","MT:OU612049.1",0,"2021-09-11T00:00:00Z"
"Corvus hawaiiensis","Eukaryota;Animals;Birds","bCorHaw1","","PRJNA838000",0.016898,44.3721,"mitochondrion","MT:NC_026783.1/",13,"2015-04-06T00:00:00Z"
"Corvus moneduloides","Eukaryota;Animals;Birds","bCorMon1","SAMN12368441","PRJNA599199",0.016895,44.4569,"mitochondrion","MT:CM018859.1",0,"2019-11-14T00:00:00Z"
"Cosmia pyralina","Eukaryota;Animals;Insects","","SAMEA10979084","PRJEB55433",0.01539,19.6231,"mitochondrion","MT:OX276372.1",0,"2022-08-23T00:00:00Z"
"Cosmia trapezina","Eukaryota;Animals;Insects","","SAMEA7519851","PRJEB42026",0.015417,19.9131,"mitochondrion","MT:LR991051.3",0,"2021-01-25T00:00:00Z"
"Coturnix japonica","Eukaryota;Animals;Birds","7356","","PRJNA314147",0.016697,44.4152,"mitochondrion","MT:NC_003408.1/",13,"2001-08-16T00:00:00Z"
"Craniophora ligustri","Eukaryota;Animals;Insects","","SAMEA7519852","PRJEB42029",0.015309,19.1717,"mitochondrion","MT:LR990986.1",0,"2021-01-25T00:00:00Z"
"Crassostrea angulata","Eukaryota;Animals;Other Animals","pt1a10","SAMN29636088","PRJNA913910",0.018226,36.8924,"mitochondrion","MT:CM046786.1",0,"2022-10-07T00:00:00Z"
"Cricetulus griseus","Eukaryota;Animals;Mammals","","","PRJNA72741",0.016284,35.7775,"mitochondrion","MT:NC_007936.1/",13,"2006-04-06T00:00:00Z"
"Criorhina berberina","Eukaryota;Animals;Insects","","SAMEA7701563","PRJEB48175",0.018179,18.2463,"mitochondrion","MT:OU862874.1",0,"2021-10-21T00:00:00Z"
"Cristatella mucedo","Eukaryota;Animals;Other Animals","SPBEP1","SAMN13426717","PRJNA592440",0.021008,44.4545,"mitochondrion","MT:CM019737.2",0,"2019-12-17T00:00:00Z"
"Crocallis elinguaria","Eukaryota;Animals;Insects","","SAMEA7701527","PRJEB44955",0.016856,19.6488,"mitochondrion","MT:OU026082.1",0,"2021-05-19T00:00:00Z"
"Crocodylus porosus","Eukaryota;Animals;Reptiles","Cpor-Errol","","PRJNA357059",0.016916,43.0953,"mitochondrion","MT:NC_008143.1/",13,"2006-06-12T00:00:00Z"
"Crocuta crocuta","Eukaryota;Animals;Mammals","KB4526","SAMN12283067","PRJNA554753",0.016858,42.5673,"mitochondrion","MT:CM018432.1",0,"2019-10-07T00:00:00Z"
"Crotalus adamanteus","Eukaryota;Animals;Reptiles","Cadam-KW1264","SAMN16378231","PRJNA667573",0.017242,42.9591,"mitochondrion","MT:CM031740.1",0,"2021-05-25T00:00:00Z"
"Crotalus oreganus helleri","Eukaryota;Animals;Reptiles","HBS135844","SAMN25872349","PRJNA807342",0.017328,43.4326,"mitochondrion","MT:CM044936.1",0,"2022-08-04T00:00:00Z"
"Cryptoblepharus egeriae","Eukaryota;Animals;Reptiles","BTS541","SAMN32772511","PRJNA924831",0.017216,45.7714,"mitochondrion","MT:CM057396.1",0,"2023-05-16T00:00:00Z"
"Cryptocephalus moraei","Eukaryota;Animals;Insects","","SAMEA11025075","PRJEB55436",0.015683,24.9059,"mitochondrion","MT:OX276467.1",0,"2022-08-23T00:00:00Z"
"Cryptococcus floricola DSM 27421","Eukaryota;Fungi;Basidiomycetes","DSM 27421","SAMN10262220","PRJNA496466",0.04338,32.3536,"mitochondrion","MT:CM016943.1",0,"2019-07-03T00:00:00Z"
"Cryptococcus gattii VGII R265","Eukaryota;Fungi;Basidiomycetes","R265","SAMN02953610","PRJNA395628",0.031189,33.4188,"mitochondrion","MT:CP025773.1",16,"2018-02-27T00:00:00Z"
"Cryptococcus neoformans var. grubii KN99","Eukaryota;Fungi;Basidiomycetes","KN99","SAMN06704791","PRJNA384617",0.024923,34.9757,"mitochondrion","MT:CP022335.1",12,"2017-07-12T00:00:00Z"
"Cryptococcus neoformans var. grubii Ftc146-1","Eukaryota;Fungi;Basidiomycetes","Ftc146-1","SAMN10848922","PRJNA517966",0.024714,34.9438,"mitochondrion","MT:CM021099.1",0,"2020-02-10T00:00:00Z"
"Cryptococcus neoformans var. grubii C45","Eukaryota;Fungi;Basidiomycetes","C45","SAMN10848919","PRJNA517966",0.029997,34.8502,"mitochondrion","MT:CM021143.1",0,"2020-02-10T00:00:00Z"
"Cryptococcus neoformans var. grubii A1_35_8","Eukaryota;Fungi;Basidiomycetes","A1_35_8","SAMN10848832","PRJNA517966",0.024854,34.9602,"mitochondrion","MT:CP048101.1",0,"2020-02-06T00:00:00Z"
"Cryptococcus neoformans var. grubii Ze90-1","Eukaryota;Fungi;Basidiomycetes","Ze90-1","SAMN10848927","PRJNA517966",0.025761,34.9909,"mitochondrion","MT:CP048086.1",0,"2020-02-06T00:00:00Z"
"Cryptococcus neoformans var. grubii","Eukaryota;Fungi;Basidiomycetes","TW1","","PRJNA886849",0.024864,34.9783,"mitochondrion","MT:CM054775.1",0,"2023-03-06T00:00:00Z"
"Cryptococcus neoformans var. grubii H99","Eukaryota;Fungi;Basidiomycetes","H99","","PRJNA177334",0.024919,34.9813,"mitochondrion","MT:NC_018792.1/CP003834.1",13,"2012-10-11T00:00:00Z"
"Cryptococcus wingfieldii CBS7118","Eukaryota;Fungi;Basidiomycetes","CBS7118","SAMN10261830","PRJNA496468",0.058415,31.5998,"mitochondrion","MT:CP034275.1",0,"2019-06-07T00:00:00Z"
"Cryptosula pallasiana","Eukaryota;Animals;Other Animals","","SAMEA7536579","PRJEB54601",0.016131,29.5642,"mitochondrion","MT:OX183142.1",0,"2022-07-08T00:00:00Z"
"Ctenopharyngodon idella","Eukaryota;Animals;Fishes","HZGC_01","","PRJNA893619",0.016609,41.8929,"mitochondrion","NC_010288.1/",13,"2008-01-25T00:00:00Z"
"Cuculus canorus","Eukaryota;Animals;Birds","bCucCan1","SAMN12629508","PRJNA939222",0.019698,41.8621,"mitochondrion","MT:CM030679.1",0,"2021-04-15T00:00:00Z"
"Culex pipiens pallens","Eukaryota;Animals;Insects","TS","","PRJNA702155",0.014856,22.3681,"mitochondrion","MT:NC_015079.1/",13,"2011-02-07T00:00:00Z"
"Culex quinquefasciatus","Eukaryota;Animals;Insects","JHB","","PRJNA684067",0.015587,22.0248,"mitochondrion","MT:NC_014574.1/",13,"2010-10-15T00:00:00Z"
"Cyaniris semiargus","Eukaryota;Animals;Insects","","SAMEA7523311","PRJEB41908",0.015275,18.3372,"mitochondrion","MT:LR994570.1",0,"2021-02-01T00:00:00Z"
"Cyberlindnera fabianii","Eukaryota;Fungi;Ascomycetes","JOY008","SAMN14051719","PRJNA605184",0.051647,18.4619,"mitochondrion","MT:CP048728.1",0,"2022-03-21T00:00:00Z"
"Cyberlindnera sargentensis SHA 17.2","Eukaryota;Fungi;Ascomycetes","SHA 17.2","SAMN21423979","PRJNA763105",0.0664,20.9187,"mitochondrion","MT:CP083471.1",0,"2021-11-29T00:00:00Z"
"Cybosia mesomella","Eukaryota;Animals;Insects","","SAMEA11025018","PRJEB55432",0.015385,19.7595,"mitochondrion","MT:OX276419.1",0,"2022-08-23T00:00:00Z"
"Cyclophora punctaria","Eukaryota;Animals;Insects","","SAMEA7849243","PRJEB62074",0.016861,17.5138,"mitochondrion","MT:OX596198.1",0,"2023-05-12T00:00:00Z"
"Cyclopterus lumpus","Eukaryota;Animals;Fishes","fCycLum1","SAMN12629502","PRJNA625538",0.017282,46.6092,"mitochondrion","MT:CM020140.1",0,"2019-12-23T00:00:00Z"
"Cyclura pinguis","Eukaryota;Animals;Reptiles","rCycPin1","","PRJNA973807",0.016631,42.7936,"mitochondrion","MT:CM059617.1",0,"2023-07-07T00:00:00Z"
